,price_log,bedrooms,bathrooms,sqft_living_log,sqft_lot,floors,waterfront,view,condition,grade,sqft_above_log,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15_log,sqft_lot15,distance
1505,5.361727836017593,4,2.0,3.0863598306747484,9100,1.5,0,0,4,7,3.0863598306747484,0,1970,0,98023,47.2964,-122.376,3.0644579892269186,7700,36.64705825010133
1506,5.929418925714293,3,1.0,3.357934847000454,4600,1.0,0,2,3,8,3.0969100130080562,1030,1936,0,98119,47.6378,-122.372,3.2810333672477277,4000,4.135028499011663
1507,5.550228353055094,4,2.5,3.4424797690644486,7000,1.0,0,0,4,7,3.287801729930226,830,1979,0,98001,47.3396,-122.256,3.330413773349191,7684,31.985566239563457
1508,5.645422269349092,4,2.5,3.401400540781544,7253,2.0,0,0,3,9,3.401400540781544,0,1990,0,98059,47.5148,-122.159,3.4099331233312946,8359,17.194838813933192
1509,5.600972895686748,4,3.0,3.48572142648158,5000,2.0,0,0,3,8,3.48572142648158,0,2001,0,98042,47.3786,-122.126,3.48572142648158,5668,30.97687813751069
1510,5.556302500767287,4,2.5,3.3783979009481375,7115,2.0,0,0,3,9,3.3783979009481375,0,1999,0,98092,47.2593,-122.222,3.4149733479708178,7916,41.217628714486565
1511,5.5910646070264995,3,1.75,3.12057393120585,7725,1.0,0,0,3,8,3.12057393120585,0,1978,0,98058,47.4425,-122.133,3.305351369446624,7210,24.638850576088675
1512,5.615950051656401,5,2.5,3.462397997898956,8711,1.0,0,0,3,8,3.2174839442139063,1250,1977,0,98011,47.7752,-122.197,3.369215857410143,8869,19.224067594578596
1513,5.278753600952829,2,1.0,2.845098040014257,9500,1.0,0,0,3,6,2.845098040014257,0,1951,0,98118,47.5294,-122.276,3.0086001717619175,5617,11.037950137121298
1514,5.636387585813156,3,2.5,3.3443922736851106,9226,2.0,0,0,3,8,3.3443922736851106,0,1998,0,98045,47.4849,-121.782,3.385606273598312,8902,43.409770327642605
1515,5.793188099339716,3,2.25,3.3384564936046046,7741,2.0,0,0,3,9,3.3384564936046046,0,1986,0,98074,47.6482,-122.072,3.361727836017593,8581,18.903681935722457
1516,5.431363764158987,3,2.25,3.3180633349627615,4252,1.5,0,0,3,7,3.1903316981702914,530,2003,0,98042,47.4203,-122.157,3.3180633349627615,2275,25.785653444808926
1517,5.785329835010767,4,2.25,3.3201462861110542,35040,1.0,0,0,3,8,3.173186268412274,600,1980,0,98075,47.5739,-122.032,3.4638929889859074,21132,22.430734243691706
1518,5.698970004336019,3,2.0,3.2355284469075487,5525,1.0,0,2,5,7,2.9822712330395684,760,1941,0,98108,47.559,-122.298,3.24551266781415,5525,7.419638967029134
1519,5.854306041801081,4,2.25,3.3909351071033793,40635,1.0,0,0,5,8,3.3909351071033793,0,1968,0,98053,47.6627,-122.032,3.3521825181113627,40635,22.136957428511366
1520,5.421603926869831,3,1.5,3.167317334748176,14821,1.0,0,0,4,7,3.167317334748176,0,1958,0,98042,47.3658,-122.148,3.24551266781415,15370,31.516786298271995
1521,5.740362689494244,3,1.75,3.2174839442139063,3200,1.5,0,0,3,8,3.2174839442139063,0,1901,0,98102,47.6209,-122.317,3.1760912590556813,2400,0.4474578477512612
1522,5.5276299008713385,3,2.0,3.2278867046136734,9087,1.0,0,0,3,8,3.2278867046136734,0,1997,0,98042,47.3724,-122.108,3.3201462861110542,8100,32.238968435010015
1523,5.230448921378274,3,1.0,2.9867717342662448,8710,1.0,0,0,4,6,2.9867717342662448,0,1962,0,98198,47.4167,-122.302,3.1072099696478683,11805,23.080951738110397
1524,5.607455023214668,4,2.5,3.307496037913213,9095,1.0,0,0,4,7,3.0530784434834195,900,1972,0,98034,47.7321,-122.185,3.287801729930226,8000,15.77847338670441
1525,5.889301702506311,4,2.5,3.404833716619938,28563,1.0,0,0,3,10,3.404833716619938,0,1984,0,98052,47.7185,-122.114,3.4456042032735974,20301,18.767286477309966
1526,5.628388930050312,3,2.25,3.1958996524092336,7475,1.0,0,0,4,7,3.0791812460476247,370,1983,0,98034,47.7223,-122.174,3.230448921378274,7230,15.540333410007678
1527,5.853089529851865,5,2.75,3.41161970596323,9242,2.0,0,2,4,8,3.2355284469075487,860,1967,0,98007,47.5943,-122.133,3.3502480183341627,9316,14.510929357032309
1528,5.744292983122676,5,2.5,3.3201462861110542,8712,1.0,0,0,3,8,3.1522883443830563,670,1966,0,98008,47.5968,-122.127,3.3961993470957363,8712,14.891591279121485
1529,5.9084850188786495,4,2.5,3.513217600067939,5608,2.0,0,0,3,9,3.513217600067939,0,2003,0,98029,47.5453,-121.995,3.4785664955938436,5608,26.03081543084557
1530,6.096910013008056,4,3.75,3.583198773968623,41263,2.0,0,0,4,11,3.583198773968623,0,1990,0,98077,47.7237,-122.042,3.7481880270062002,56568,23.706193924093466
1531,5.913283901760418,3,3.5,3.3283796034387376,6150,2.0,0,2,5,8,3.184691430817599,600,1908,0,98199,47.6491,-122.405,3.3096301674258988,5381,6.90850273069953
1532,5.612677918316502,3,2.5,3.2278867046136734,1200,2.0,0,0,3,8,3.1492191126553797,280,2013,0,98106,47.5389,-122.367,3.2278867046136734,1760,10.06493860326337
1533,5.970811610872518,2,2.5,3.250420002308894,2067,2.0,0,0,5,9,3.250420002308894,0,1974,0,98004,47.6132,-122.21,3.3654879848909,2067,8.42628843115766
1534,5.8178957571617955,4,1.75,3.2095150145426308,7560,1.0,0,3,4,7,3.1398790864012365,240,1947,0,98117,47.6981,-122.4,3.3364597338485296,8650,10.163644272596676
1535,5.954242509439325,6,3.75,3.6242820958356683,6105,2.0,0,0,3,9,3.515873843711679,930,2008,0,98059,47.5211,-122.157,3.582063362911709,6368,16.817638494845042
1536,5.969788537414939,5,3.25,3.4742162640762553,7095,2.5,0,0,3,9,3.4742162640762553,0,1998,2007,98115,47.6919,-122.294,3.2227164711475833,7140,7.827178283071375
1537,5.592176757395867,3,2.0,3.173186268412274,9000,1.0,0,0,4,8,3.173186268412274,0,1977,0,98006,47.5455,-122.184,3.3404441148401185,9000,13.495679151845303
1538,5.623249290397901,4,2.5,3.3242824552976926,9825,2.0,0,0,3,8,3.3242824552976926,0,2000,0,98059,47.4979,-122.153,3.2174839442139063,9900,18.86890228025636
1539,6.113943352306837,6,3.5,3.8171024042569233,32670,2.0,0,0,3,10,3.7120601424610746,1410,2002,0,98005,47.6078,-122.157,3.416640507338281,22651,12.456023524231268
1540,5.6180480967120925,3,1.5,3.1789769472931693,16800,1.0,0,0,5,8,3.1789769472931693,0,1956,0,98133,47.751,-122.338,3.1931245983544616,7276,14.189248779952496
1541,5.544068044350276,3,1.75,3.2624510897304293,9425,1.0,0,0,3,8,3.2013971243204513,240,1946,0,98146,47.5038,-122.379,3.2227164711475833,8430,14.048911317934504
1542,5.574031267727719,2,1.0,3.089905111439398,1820,2.0,0,0,4,7,2.9190780923760737,400,1948,0,98107,47.6684,-122.401,3.220108088040055,3056,7.7869917578496475
1543,5.9344984512435675,3,1.75,3.3384564936046046,14135,1.0,0,2,5,8,3.113943352306837,880,1947,0,98033,47.673,-122.187,3.5490032620257876,10318,11.450278163720215
1544,5.694605198933568,4,2.25,3.346352974450639,8872,1.0,0,0,4,8,3.0453229787866576,1110,1961,0,98006,47.5491,-122.17,3.346352974450639,9106,14.0753866000036
1545,5.3979400086720375,4,2.25,3.2380461031287955,8400,1.0,0,0,3,7,3.2380461031287955,0,1962,0,98001,47.3386,-122.288,3.1903316981702914,7920,31.81689360073891
1546,5.562292864456475,4,2.25,3.298853076409707,21312,1.0,0,0,4,8,3.298853076409707,0,1968,0,98058,47.439,-122.144,3.380211241711606,19210,24.498435076320376
1547,5.701567985055927,3,2.75,3.187520720836463,6760,1.0,0,0,5,7,3.0827853703164503,330,1980,0,98034,47.7163,-122.212,3.187520720836463,7416,13.134379203535016
1548,5.176091259055681,2,1.0,3.041392685158225,7200,1.0,0,0,4,6,3.041392685158225,0,1944,0,98058,47.4752,-122.172,3.143014800254095,7200,19.976634464489667
1549,5.653212513775344,4,1.75,3.214843848047698,1480,1.0,0,0,4,7,2.9138138523837167,820,1912,0,98105,47.6684,-122.314,3.1522883443830563,2342,4.975284627373104
1550,5.550228353055094,4,3.0,3.413299764081252,7213,2.0,0,0,3,8,3.413299764081252,0,2001,0,98001,47.2609,-122.289,3.406540180433955,6800,40.43011060112574
1551,5.389166084364533,3,2.0,3.161368002234975,9333,2.0,0,0,4,7,3.161368002234975,0,1972,0,98003,47.346,-122.315,3.2810333672477277,7701,30.900277683990964
1552,5.424718337331567,3,2.0,3.0718820073061255,7793,1.0,0,0,4,7,3.0718820073061255,0,1992,0,98031,47.4053,-122.181,3.2355284469075487,7793,26.49227057899525
1553,5.47567118832443,4,2.5,3.2600713879850747,7575,1.0,0,0,3,7,3.0863598306747484,600,1975,0,98058,47.4339,-122.167,3.2648178230095364,7650,24.09697767031612
1554,5.98113878264066,4,2.25,3.3729120029701067,11523,2.0,0,0,4,10,3.3729120029701067,0,1968,0,98040,47.5318,-122.224,3.45484486000851,11362,12.572729253294428
1555,5.535294120042771,3,1.0,3.0492180226701815,7250,1.0,0,0,4,7,3.0492180226701815,0,1972,0,98034,47.7143,-122.211,3.1271047983648077,7302,13.008835069376508
1556,5.4878451201114355,3,2.25,3.216429830876251,7364,2.0,0,0,3,7,3.216429830876251,0,1994,0,98038,47.3646,-122.037,3.295567099962479,9161,35.90216847711383
1557,5.971971276399756,5,3.75,3.6242820958356683,14599,2.0,0,3,3,10,3.6242820958356683,0,2004,0,98065,47.5364,-121.858,3.59659709562646,13591,36.161650214966336
1558,5.785329835010767,3,3.0,3.3944516808262164,45302,1.0,0,0,4,8,3.2095150145426308,860,1976,0,98077,47.7591,-122.073,3.100370545117563,14100,23.92639952511516
1559,5.857332496431268,3,1.5,3.2013971243204513,7080,1.0,0,2,3,8,3.1172712956557644,280,1952,0,98136,47.5244,-122.386,3.3180633349627615,7200,12.096331850899208
1560,5.785329835010767,4,2.0,3.3283796034387376,2620,1.5,0,0,5,7,3.2174839442139063,480,1919,0,98103,47.6515,-122.346,3.123851640967086,2719,3.599314176320228
1561,5.637989780784685,3,1.75,3.2174839442139063,7965,1.0,0,0,4,7,3.2174839442139063,0,1967,0,98034,47.7335,-122.193,3.1931245983544616,7350,15.518441165365711
1562,5.779957051246906,2,2.5,3.4899584794248346,47044,1.0,0,0,4,10,3.3521825181113627,840,1979,0,98058,47.4291,-122.177,3.2695129442179165,62829,24.22007857883024
1563,5.783195845785382,4,2.5,3.3384564936046046,4000,2.0,0,0,3,8,3.230448921378274,480,2002,0,98118,47.5553,-122.269,3.3384564936046046,4000,8.570378830391137
1564,5.785329835010767,3,1.0,3.255272505103306,5750,1.0,0,0,3,7,3.0170333392987803,760,1947,0,98117,47.686,-122.395,3.12057393120585,5625,8.865739335672428
1565,5.918292512755356,4,2.5,3.5705429398818973,35000,2.0,0,0,3,10,3.5705429398818973,0,1983,0,98072,47.7582,-122.13,3.5705429398818973,35000,20.69987038836093
1566,5.301008280397,3,1.0,3.041392685158225,8560,1.0,0,0,3,6,3.041392685158225,0,1961,0,98023,47.329,-122.338,3.0492180226701815,8470,32.812145449055144
1567,5.468347330412158,3,1.75,3.184691430817599,9362,1.0,0,0,3,7,3.184691430817599,0,1987,0,98038,47.3643,-122.049,3.1702617153949575,8125,35.39793964544671
1568,5.897352134344313,4,2.5,3.4785664955938436,6100,2.0,0,0,3,9,3.4785664955938436,0,2005,0,98052,47.6647,-122.08,3.4608978427565478,5176,18.665200570101447
1569,5.901458321396112,3,3.5,3.5440680443502757,9473,2.0,0,0,3,10,3.5440680443502757,0,2008,0,98075,47.5807,-121.972,3.545307116465824,7833,26.67729850552229
1570,5.732353545509138,5,3.0,3.4913616938342726,5250,2.0,0,0,3,7,3.4913616938342726,0,2006,0,98065,47.5369,-121.888,3.3909351071033793,5250,33.9774063431971
1571,5.454768661309849,4,1.5,3.3010299956639813,6778,1.0,0,0,4,7,3.0681858617461617,830,1962,0,98198,47.3708,-122.311,3.287801729930226,7531,28.149815137217566
1572,5.890141460064577,4,1.5,3.359835482339888,10372,1.0,0,0,3,7,3.1789769472931693,780,1965,1987,98033,47.6888,-122.199,3.278753600952829,8109,11.662488915304683
1573,5.720159303405957,4,2.5,3.380211241711606,10070,1.0,0,0,3,7,3.1789769472931693,890,1967,0,98034,47.7104,-122.24,3.307496037913213,9964,11.37863418167765
1574,5.481442628502305,3,2.5,3.2671717284030137,4957,2.0,0,0,3,8,3.2671717284030137,0,1999,0,98092,47.3311,-122.17,3.380211241711606,6367,34.48508701716068
1575,5.858585316176071,3,3.25,3.5658478186735176,7650,2.0,0,0,3,9,3.369215857410143,1340,1988,0,98074,47.6272,-122.033,3.357934847000454,8515,21.647856271769328
1576,5.146128035678238,3,1.0,3.0253058652647704,7473,1.0,0,0,3,7,3.0253058652647704,0,1959,0,98198,47.3699,-122.309,3.12057393120585,7912,28.25424813157047
1577,5.371067862271736,3,1.0,3.0253058652647704,7473,1.0,0,0,3,7,3.0253058652647704,0,1959,0,98198,47.3699,-122.309,3.12057393120585,7912,28.25424813157047
1578,5.643452676486188,3,1.0,3.2068258760318495,5500,1.5,0,0,3,7,3.2068258760318495,0,1903,1973,98103,47.698,-122.351,3.0791812460476247,5701,8.54195580831497
1579,5.781755374652469,3,1.75,3.367355921026019,6000,1.5,0,0,4,7,3.2121876044039577,700,1940,0,98126,47.5765,-122.378,3.2041199826559246,4000,6.794656400918889
1580,5.57978359661681,2,1.0,3.0827853703164503,4800,1.0,0,0,3,8,3.0253058652647704,150,1950,0,98108,47.5625,-122.316,3.1398790864012365,4800,6.836817396432275
1581,5.546542663478131,4,1.0,3.184691430817599,8890,1.0,0,0,3,7,2.9912260756924947,550,1925,0,98106,47.5308,-122.35,3.041392685158225,5203,10.578981467762617
1582,5.623249290397901,4,2.25,3.3560258571931225,12000,1.0,0,0,4,7,3.1335389083702174,910,1979,0,98072,47.7559,-122.148,3.3979400086720375,10120,19.596003598888142
1583,6.0700378666077555,4,2.0,3.413299764081252,7220,2.0,0,2,4,10,3.413299764081252,0,1930,0,98199,47.647,-122.41,3.403120521175818,6380,7.16672968010369
1584,6.138302698166282,3,1.5,3.2671717284030137,10572,1.0,0,0,4,8,3.2671717284030137,0,1953,0,98004,47.6194,-122.208,3.481442628502305,12752,8.506457545340428
1585,5.477121254719663,3,1.5,3.1760912590556813,14750,1.5,0,0,4,6,3.1760912590556813,0,1933,0,98168,47.495,-122.318,3.103803720955957,15100,14.333067753162439
1586,6.060697840353612,4,3.25,3.6757783416740852,49091,2.0,0,0,3,11,3.6757783416740852,0,1990,0,98053,47.6624,-122.071,3.681241237375587,42387,19.263824372652987
1587,5.656577291396114,2,1.5,3.2329961103921536,4189,1.0,0,1,5,7,3.0644579892269186,550,1951,0,98136,47.5286,-122.383,3.184691430817599,5608,11.57791642138525
1588,5.646893624167745,3,2.0,3.2833012287035497,7598,1.0,0,0,4,8,3.2833012287035497,0,1972,0,98177,47.7735,-122.363,3.346352974450639,7598,16.929748213884135
1589,5.521138083704036,2,1.0,3.060697840353612,8138,1.0,0,0,3,7,3.060697840353612,0,1954,0,98155,47.737,-122.325,3.113943352306837,8139,12.578565845684683
1590,5.816241299991783,3,2.5,3.3654879848909,4721,2.0,0,0,3,8,3.3654879848909,0,2004,0,98075,47.591,-122.017,3.3521825181113627,4356,23.146117058640836
1591,5.676693609624866,4,1.0,3.1522883443830563,6000,1.5,0,0,3,7,3.1522883443830563,0,1950,0,98115,47.6844,-122.302,3.1522883443830563,6180,6.875875621830463
1592,5.5711262770843115,3,1.75,3.1903316981702914,12956,1.0,0,0,3,7,3.0827853703164503,340,1988,0,98045,47.4711,-121.752,3.2121876044039577,15360,46.075530868470416
1593,6.021189299069938,4,2.5,3.4653828514484184,7200,1.0,0,3,3,8,3.167317334748176,1450,1921,2006,98144,47.5947,-122.288,3.506505032404872,6825,4.084639102743299
1594,5.698970004336019,3,1.75,3.2095150145426308,4200,1.0,0,0,5,7,2.9190780923760737,790,1945,0,98115,47.6743,-122.285,3.1986570869544226,5000,6.221186667301923
1595,5.954242509439325,6,2.75,3.361727836017593,24773,1.5,0,0,4,9,3.361727836017593,0,1950,1985,98040,47.5833,-122.242,3.4345689040341987,11740,7.458978005466514
1596,5.515211304327802,3,1.0,3.0293837776852097,7140,1.0,0,0,3,7,3.0293837776852097,0,1989,0,98118,47.5427,-122.288,3.143014800254095,2374,9.362428909340847
1597,5.5910646070264995,3,1.75,3.2528530309798933,7123,1.0,0,0,3,7,3.2528530309798933,0,1913,1995,98019,47.7429,-121.981,3.220108088040055,8128,28.750375168195824
1598,5.654273789842114,2,1.5,3.1789769472931693,1962,2.0,0,0,4,8,3.1789769472931693,0,1985,0,98007,47.6214,-122.153,3.1789769472931693,2182,12.628862419080557
1599,5.658011396657113,4,1.0,3.1271047983648077,5800,1.5,0,2,3,7,3.1271047983648077,0,1914,0,98116,47.5658,-122.389,3.278753600952829,5800,8.240548121004208
1600,5.812913356642856,4,2.5,3.525044807036845,46748,2.0,0,0,3,10,3.525044807036845,0,2004,0,98010,47.3432,-122.025,3.525044807036845,39683,38.36041808513405
1601,5.951823035315912,3,2.5,3.3979400086720375,7746,2.0,0,0,4,10,3.2810333672477277,590,1993,0,98112,47.6393,-122.311,3.3944516808262164,5099,1.8689352145745277
1602,5.903089986991944,4,2.25,3.3710678622717363,10664,1.0,0,1,2,7,3.1789769472931693,840,1952,0,98040,47.5743,-122.238,3.3710678622717363,10140,8.327103539103918
1603,5.847430749978361,4,2.25,3.406540180433955,12918,2.0,0,0,3,9,3.406540180433955,0,1987,0,98006,47.5623,-122.109,3.406540180433955,11036,17.351054743215986
1604,5.397853141088609,3,1.75,3.12057393120585,10454,1.0,0,0,4,7,3.12057393120585,0,1968,0,98002,47.2844,-122.216,3.225309281725863,10183,38.56654368618716
1605,5.70926996097583,2,2.0,3.103803720955957,3881,1.0,0,0,4,6,2.785329835010767,660,1926,0,98105,47.6694,-122.298,3.1367205671564067,5000,5.345077611049971
1606,5.892094602690481,5,2.5,3.5415792439465807,74052,1.0,0,0,4,8,3.296665190261531,1500,1972,0,98027,47.4961,-122.063,3.416640507338281,65775,24.05829850261674
1607,5.526339277389844,3,2.25,3.450249108319361,11625,2.0,0,0,3,8,3.450249108319361,0,1986,0,98092,47.2621,-122.218,3.359835482339888,8488,40.96760774359252
1608,5.45484486000851,3,2.0,3.3242824552976926,6900,1.5,0,0,5,6,3.0863598306747484,890,1955,0,98178,47.504,-122.26,3.130333768495006,7683,14.098120714936652
1609,5.361538971269279,3,1.75,3.041392685158225,7224,1.0,0,0,3,7,3.041392685158225,0,1981,0,98032,47.3717,-122.277,3.230448921378274,8447,28.234757287298333
1610,5.8244512700366124,4,3.0,3.2833012287035497,4000,1.5,0,0,4,8,3.187520720836463,380,1931,0,98116,47.5718,-122.385,3.220108088040055,4000,7.532771653739142
1611,5.577491799837225,4,2.5,3.2764618041732443,12236,1.0,0,0,3,7,3.089905111439398,660,1978,0,98045,47.4491,-121.78,3.143014800254095,11360,45.12910551634492
1612,5.657055852857104,3,2.5,3.403120521175818,43733,2.0,0,0,3,8,3.184691430817599,1000,1991,0,98045,47.46,-121.708,3.2380461031287955,43548,49.613873094067216
1613,5.730378468587643,4,2.5,3.406540180433955,4630,2.0,0,0,3,7,3.406540180433955,0,2005,0,98075,47.5928,-122.004,3.406540180433955,5151,24.081839974027268
1614,5.628388930050312,3,1.0,3.1903316981702914,4160,1.5,0,0,4,6,3.1903316981702914,0,1926,0,98118,47.5387,-122.265,3.2013971243204513,5000,10.366251927272286
1615,5.4623979978989565,3,2.0,3.24551266781415,6600,1.0,0,0,3,7,3.24551266781415,0,1998,0,98030,47.3836,-122.184,3.413299764081252,6600,28.640219631729206
1616,5.5434471800817,3,2.0,3.103803720955957,3600,1.0,0,0,3,7,3.103803720955957,0,1963,0,98122,47.6099,-122.297,3.220108088040055,3600,2.381059215862879
1617,5.568201724066995,3,2.75,3.0969100130080562,1655,2.0,0,0,3,7,2.9190780923760737,420,2006,0,98136,47.5554,-122.382,3.1818435879447726,3001,8.89248571844344
1618,5.73996769675951,3,1.75,3.2095150145426308,8438,1.0,0,0,4,8,3.2095150145426308,0,1961,0,98125,47.703,-122.281,3.3096301674258988,9450,9.292871753460334
1619,5.389166084364533,2,1.0,2.8512583487190755,6322,1.0,0,0,3,6,2.8512583487190755,0,1942,0,98126,47.5165,-122.376,2.8692317197309762,6720,12.638516888349853
1620,5.318063334962762,3,1.75,3.0293837776852097,7200,1.0,0,0,3,7,3.0293837776852097,0,1994,0,98010,47.3134,-122.023,3.1702617153949575,7200,41.186417085487804
1621,5.394451680826216,4,2.25,3.3654879848909,8760,1.0,0,0,4,8,3.0644579892269186,1160,1966,0,98032,47.3627,-122.285,3.294466226161593,8690,29.16653517987293
1622,5.785329835010767,4,3.25,3.7363965022766426,37058,1.5,0,0,5,9,3.7363965022766426,0,1984,0,98042,47.351,-122.087,3.4471580313422194,35716,35.092368235664914
1623,5.740362689494244,4,2.5,3.2227164711475833,5116,2.0,0,0,3,8,3.2227164711475833,0,1999,0,98155,47.7667,-122.33,3.2810333672477277,7210,15.891599871556023
1624,5.8750612633917,3,2.75,3.4785664955938436,206910,2.0,0,2,3,10,3.4785664955938436,0,2001,0,98045,47.4881,-121.721,3.1986570869544226,120675,47.61282544316281
1625,5.283301228703549,2,1.75,3.1271047983648077,7380,1.0,0,0,3,6,3.1271047983648077,0,1940,0,98055,47.4785,-122.229,3.296665190261531,9600,17.58560411932692
1626,5.228700564934337,2,1.0,2.8976270912904414,4000,1.0,0,2,3,7,2.8976270912904414,0,1908,0,98112,47.6248,-122.301,3.230448921378274,4200,1.5042363539202164
1627,6.078456818053293,4,3.5,3.531478917042255,3850,2.5,0,0,3,10,3.4456042032735974,610,2008,0,98112,47.6258,-122.302,3.307496037913213,4000,1.4412905101084679
1628,5.944482672150168,2,1.0,3.184691430817599,6350,1.5,0,0,4,7,3.184691430817599,0,1923,0,98112,47.6325,-122.303,3.4216039268698313,6350,1.654705562341746
1629,5.3222192947339195,1,1.0,2.9684829485539352,7129,1.0,0,0,3,6,2.9684829485539352,0,1948,0,98133,47.7234,-122.333,3.113943352306837,8075,11.099641496580151
1630,5.2564772062416765,3,1.5,3.187520720836463,9800,1.0,0,0,3,7,3.0043213737826426,530,1973,0,98058,47.4676,-122.184,3.2041199826559246,8250,20.2062673208839
1631,5.732393759822968,4,2.0,3.298853076409707,29078,2.0,0,0,3,9,3.298853076409707,0,1984,0,98074,47.6471,-122.057,3.3636119798921444,28353,20.004055664087044
1632,5.7160033436347994,3,1.75,3.361727836017593,35722,1.0,0,0,3,9,3.361727836017593,0,1984,0,98072,47.7455,-122.112,3.4149733479708178,34798,20.710804129484302
1633,5.249198357391113,3,1.5,3.0863598306747484,6000,1.0,0,0,3,7,3.0863598306747484,0,1968,0,98055,47.4904,-122.222,3.220108088040055,6000,16.606853083842477
1634,5.6180480967120925,3,1.75,3.376576957056512,5650,1.0,0,2,4,8,3.0755469613925306,1190,1956,0,98118,47.5119,-122.255,3.3710678622717363,6554,13.405275680743898
1635,5.694605198933568,4,2.5,3.305351369446624,7200,1.0,0,0,5,7,3.0043213737826426,1010,1968,0,98034,47.7289,-122.201,3.2095150145426308,7275,14.745939046208914
1636,5.511883360978874,3,2.25,3.2764618041732443,9646,1.0,0,0,3,8,3.2764618041732443,0,1966,0,98168,47.4838,-122.299,3.1986570869544226,9488,15.664058712739276
1637,5.643452676486188,2,1.75,3.123851640967086,4903,1.0,0,0,3,7,3.123851640967086,0,1985,0,98052,47.6819,-122.161,3.167317334748176,2735,13.638394976339615
1638,5.613841821876069,3,1.75,3.173186268412274,9844,1.0,0,0,4,7,3.0755469613925306,300,1959,0,98155,47.7626,-122.297,3.2648178230095364,10150,15.525870811193432
1639,5.9084850188786495,5,3.5,3.550228353055094,9600,2.0,0,0,3,9,3.406540180433955,1000,1998,0,98118,47.5484,-122.269,3.307496037913213,9600,9.25981866364457
1640,5.749543081091167,5,1.75,3.3096301674258988,8996,1.0,0,2,4,7,3.0086001717619175,1020,1962,0,98008,47.588,-122.118,3.290034611362518,8270,15.774859841573825
1641,5.9217384836845985,4,2.5,3.376576957056512,12573,1.0,0,0,4,9,3.376576957056512,0,1963,0,98005,47.5984,-122.176,3.462397997898956,10700,11.262040235969629
1642,5.653212513775344,3,2.25,3.250420002308894,9969,1.0,0,0,3,8,3.161368002234975,330,1985,0,98034,47.7286,-122.168,3.290034611362518,7974,16.353966966348747
1643,5.376576957056512,3,2.5,3.2174839442139063,2807,2.0,0,0,3,7,3.2174839442139063,0,2004,0,98055,47.4328,-122.196,3.164352855784437,1875,23.23745685634169
1644,5.47567118832443,3,1.0,3.1789769472931693,142803,1.0,0,0,3,7,3.1789769472931693,0,1974,0,98001,47.3192,-122.287,3.123851640967086,46609,33.973194541730926
1645,5.7558748556724915,2,1.0,3.041392685158225,6240,1.0,0,0,4,7,3.041392685158225,0,1941,0,98199,47.6446,-122.403,3.0969100130080562,6240,6.580406830539205
1646,5.531478917042255,3,1.75,3.3404441148401185,12626,2.0,0,0,4,8,3.3404441148401185,0,1978,0,98042,47.3845,-122.154,3.4927603890268375,14592,29.439350301648666
1647,5.653212513775344,2,1.75,3.24551266781415,2275,1.5,0,0,3,6,3.0170333392987803,720,1912,0,98116,47.5803,-122.393,3.1398790864012365,3750,7.26901486547541
1648,5.43576475926038,4,1.5,3.255272505103306,8786,1.0,0,0,3,7,3.123851640967086,470,1966,0,98146,47.4982,-122.345,3.250420002308894,8664,14.09208481968245
1649,5.7160033436347994,4,2.0,3.3010299956639813,6380,2.0,0,0,4,6,3.2695129442179165,140,1949,0,98115,47.6956,-122.303,3.2041199826559246,6380,8.08531489318664
1650,5.454768661309849,3,1.0,2.99563519459755,10723,1.0,0,0,5,7,2.99563519459755,0,1960,0,98059,47.4887,-122.133,3.164352855784437,10723,20.641994417341696
1651,5.4065401804339555,2,1.5,3.1702617153949575,9660,1.0,0,0,3,7,3.1702617153949575,0,1949,0,98188,47.4577,-122.289,3.298853076409707,9660,18.634418010593567
1652,5.364550995353972,2,1.0,3.0791812460476247,9488,1.0,0,0,5,7,3.0791812460476247,0,1941,0,98168,47.4832,-122.299,3.0791812460476247,9488,15.730396757208378
1653,5.6180480967120925,1,2.0,3.4771212547196626,204732,2.5,0,2,3,8,3.4771212547196626,0,1979,0,98014,47.6331,-121.945,3.367355921026019,213008,28.276060195839882
1654,5.518513939877887,4,2.5,3.544564097496043,6000,2.0,0,0,3,7,3.544564097496043,0,2006,0,98001,47.3012,-122.285,3.4456042032735974,5231,35.98008458422598
1655,5.562292864456475,3,1.5,3.113943352306837,12240,1.0,0,0,3,7,3.113943352306837,0,1963,0,98028,47.737,-122.243,3.3096301674258988,9326,13.870854838410146
1656,5.628388930050312,4,2.0,3.123851640967086,9188,1.5,0,0,3,7,3.123851640967086,0,1928,2004,98198,47.401,-122.319,3.247973266361807,10419,24.782650641436074
1657,5.6020599913279625,4,1.75,3.2671717284030137,6480,1.0,0,0,4,7,3.0492180226701815,730,1958,0,98108,47.5525,-122.313,3.2068258760318495,5040,7.961008590185965
1658,5.525044807036846,4,2.5,3.3502480183341627,9701,2.0,0,0,3,9,3.3502480183341627,0,1989,0,98023,47.3086,-122.392,3.3502480183341627,9410,35.461718437092685
1659,5.534026106056135,3,3.0,3.100370545117563,1251,2.0,0,0,3,7,3.0170333392987803,220,2003,0,98144,47.5943,-122.296,3.250420002308894,7715,3.7887869699974352
1660,5.690196080028514,8,5.0,3.4471580313422194,2580,2.0,0,0,3,8,3.27415784926368,920,1997,0,98122,47.6086,-122.303,3.255272505103306,2580,2.1721752635802174
